textid	text	label
95	so this is christmas and what have you done another year over a new one just begun  and so this is christmas i hope you had fun near and the dear one the old and the young  a very merry christmas and a happy new year let's hope it's a good one without any fear  so this is christmas for weak and for strong for rich and the poor ones the world is so wrong  and so happy christmas for black and for white yellow and red ones let's stop all the fight  a very merry christmas and a happy new year let's hope it's a good one without any fear  and so this is christmas what have we done another year over a new one just begun  and so happy christmas we hope you had fun the near and the dear ones the old and the young  a very merry christmas and a happy new year let's hope it's a good one without any fear  war is over if you want it war is over now	2
96	i woke up this morning with the burning of love hanging over my head as i walked into the living room sit with you discuss what's going on  pre is it me is it you is it something i forgot to do oh tell me so that i understand   i just need some time gather all my thoughts to make up for the love i just lost you've been so good to me given me everything take what you want 'cause it doesn't belong to me   i woke up this morning with a hurting that i would never ever wish upon even my worst enemy who is she what the hell do you people want  pre is it me is it you is it something i forgot to do oh tell me so that i understand    oh i just need some time gather all my thoughts to make up for the love i just lost you've been so good to me given me everything take what you want 'cause it doesn't belong to me anyway   oh oh hey hey oh oh yeah yeah yeah' oh   i just need some time gather all my thoughts to make up for the love i just lost you've been so good to me given me everything take what you want 'cause it doesn't belong to me i just need some time gather all my thoughts to make up for the love i just lost you've been so good to me given me everything take what you want 'cause it doesn't belong to me	2
97	i'm happy you came to me first before the bubble burst i'm happy you answered my calls i'm bouncing off the walls impossible to be tamed her need cellophane i'm happy you like to play games why did you run away   we could spend some time together what he had he'll never know your boyfriend gives you no respect and i can see your getting it so lets figure it out let's go   i'm happy you're so impulsive means that your passionate im happy you're moving so fast but will it ever last i know you want to break free from this monotony i'm happy you're coming with me but by choice its gotta be   we could spend some time together what he had he'll never know your boyfriend gives you no respect and i can see your getting it so lets figure it out let's go   i'm happy you're changing your speed slow down and lay with me on bottom but always discrete kneel down and kiss her feet i'm happy youre going too far full strength before we start sometimes you make it so hard scream loud as we come apart   we can spend some time together what he had he'll never know your boyfriend gives you no respect and i can see your getting it so figure it out let's go we can spend some time together what he has he'll never know your boyfriend gives you no respect and i can see your getting it so figure it out let's go figure it out let's go figure it out let's go figure it out let'sgo	2
98	if i be so inclined to climb up beside you would you tell me that the time just isn't right and if i should ever find the key you hide so well will you tell me that i can spend the night    leaving your smell on my coat leaving your taste on my shoulder i still fail to understand what it is about this woman   if i could bottle up the chills that you give me i would keep them in a jar next to my bed and if i should ever draw a picture of a woman it is you that would come flowing from my pen    leaving the clothes on the floor making me walk out the door and i still fail to understand what it is about this woman fail to understand what it is about this woman   helplessly melting as i stand next to the sun as she burns me i am screaming out for more drink every drop of liquid heat that i've become pop me open spill me out onto the floor    leaving your smell on my coat leaving your taste on my shoulder i still fail to understand fail to understand leaving your smell on my coat leaving your taste on my shoulder i still fail to understand what it is about this woman	2
99	this thing called love i just can't handle it this thing called love i must get 'round to it i ain't ready crazy little thing called love   this thing this thing called love called love it cries like a baby in a cradle all night it swings woo woo it jives woo woo it shakes all over like a jelly fish i kinda like it crazy little thing called love   there goes my baby she knows how to rock 'n' roll she drives me crazy she gives me hot and cold fever then she leaves me in a cool cool sweat  break   i gotta be cool relax get hip and get on my tracks take a back seat hitchhike and take a long ride on my motorbike until i'm ready crazy little thing called love     i gotta be cool relax get hip and get get on my tracks take a back seat ah hum hitchhike ah hum and take a long ride on my motorbike until i'm ready ready freddie crazy little thing called love   this thing called love i just can't handle it this thing called love i must get 'round to it i ain't ready ooh ooh ooh ooh   crazy little thing called love crazy little thing called love crazy little thing called love crazy little thing called love crazy little thing called love crazy little thing called love crazy little thing called love yeah crazy little thing called love crazy little thing called love yeah crazy little thing called love crazy little thing called love oh crazy little thing calledlove oh woo	2
100	how dare you say that my behavior's unacceptable so condescending unnecessarily critical i have the tendency of getting very physical so watch your step 'cause if i do you'll need a miracle   but when it gets cold outside and you got nobody to love you'll understand what i mean when i say there's no way we're gonna give up and like a little girl cries in the face of a monster that lives in her dreams is there anyone out there 'cause it's getting harder and harder to breathe   you drain me dry and make me wonder why i'm even here the double vision i was seeing is finally clear you try to stay but you know very well i want you gone not fit to fuckin' tread the ground that i am walking on   but when it gets cold outside and you got nobody to love you'll understand what i mean when i say there's no way we're gonna give up and like a little girl cries in the face of a monster that lives in her dreams is there anyone out there 'cause it's getting harder and harder to breathe   when it gets cold outside and you got nobody to love you'll understand what i mean when i say there's no way we're gonna give up and like a little girl cries in the face of a monster that lives in her dreams is there anyone out there 'cause it's getting harder and harder to breathe is there anyone out there 'cause it's getting harder and harder to breathe	2
101	adam levine  cardi b girls like you cardi girls like you huh girls like you stop girl like you yeah yeah   cardi b not too long ago i was dancing for dollars eeoow know it's really real if i let you meet my mama eeoow you don't want a girl like me i'm too crazy but every other girl you meet is fugazi okurrrt   adam levine  cardi b girls like you cardi girls like you huh girls like you i need a girl like you yeah yeah   cardi b why is the best fruit always forbidden i'm coming to you now doin' 0 over the limit the red light red light stop stop skrrt i don't play when it comes to my heart let's get it though   adam levine  cardi b girls like you girls like you cardi girls like you i need a girl like you yeah yeah yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah   adam levine spent 4 hours i need more hours with you you spent the weekend getting even ooh   cardi b i'm sure them other girls were nice enough but you need someone to spice it up so who you gonna call bardi cardi come and rev it up like a harley harley   adam levine  cardi b girls like you girls like you  cardi girls like you i need a girl like you yeah yeah  4 cardi b i don't really want a white horse and a carriage i'm thinkin' more of white porsches and carats i need you right here 'cause every time you call i play with this kitty like you play wit' your  i play with this kitty like you play wit' your   post adam levine girls like you yeah yeah girls like you yeah yeah girls like you yeah yeah i need a girls like you yeah yeah girls like you yeah yeah girls like you yeah yeah girls like you yeah yeah i need a girls like you yeah yeah girls like you yeah yeah girls like you yeah yeah girls like you yeah yeah i need a girls like you yeah yeah girls like you yeah yeah girls like you yeah yeah girls like you yeah yeah i need a girls like you yeah yeah girls like you yeah yeah girls like you yeah yeah girls like you yeah yeah i need a girl like you yeah yeah girls like you yeah yeah girls like you yeah yeah girls like you yeah yeah i need a girl like you yeah yeah   cardi b  adam levine  stop girls cardi stop cardi girls cardi girls cardi girls cardi girls cardi stop	2
102	you let me violate you you let me desecrate you you let me complicate you you let me penetrate you  ohhhhhhho  help me i torn apart my insides help me got no soul to sell help me the only thing that works for me help me get away from myself  i wanna fuck you like an animal i wanna feel you from the inside  and i wanna fuck you like an animal my whole existence is flawed you bring me closer to god  you can't help my isolation you can't help the hate it brings  you can't help my absent of faith you can't help my everything  help me turn on my reason help me s i can smell help me you make me perfect shape help me think i'm somebody else  i wanna fuck you like an animal i wanna feel you from the inside i wanna fuck you like an animal  my whole existence is flawed you bring me closer to god	2
103	here's to the ones that we got cheers to the wish you were here but you're not 'cause the drinks bring back all the memories of everything we've been through toast to the ones here today toast to the ones that we lost on the way 'cause the drinks bring back all the memories and the memories bring back memories bring back you   there's a time that i remember when i did not know no pain when i believed in forever and everything would stay the same now my heart feel like december when somebody say your name 'cause i can't reach out to call you but i know i will one day yeah  pre everybody hurts sometimes everybody hurts someday ayyayy but everything gon' be alright go and raise a glass and say ayy   here's to the ones that we got cheers to the wish you were here but you're not 'cause the drinks bring back all the memories of everything we've been through toast to the ones here today toast to the ones that we lost on the way 'cause the drinks bring back all the memories and the memories bring back memories bring back you  post doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo memories bring back memories bring back you doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo memories bring back memories bring back you   there's a time that i remember when i never felt so lost when i felt all of the hatred was too powerful to stop now my heart feel like an ember and it's lighting up the dark i'll carry these torches for ya that you know i'll never drop yeah  pre everybody hurts sometimes everybody hurts someday ayyayy but everything gon' be alright go and raise a glass and say ayy   here's to the ones that we got cheers to the wish you were here but you're not 'cause the drinks bring back all the memories of everything we've been through ooh yeah toast to the ones here today toast to the ones that we lost on the way 'cause the drinks bring back all the memories and the memories bring back memories bring back you  post doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo memories bring back memories bring back you doodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoodoo doodoodoo memories bring back memories bring back you	2
104	adam levine spent 4 hours i need more hours with you you spent the weekend getting even ooh we spent the late nights making things right between us  refrain adam levine but now it's all good babe roll that backwood babe and play me close   adam levine 'cause girls like you run 'round with guys like me till sundown when i come through i need a girl like you yeah yeah girls like you love fun and yeah me too what i want when i come through i need a girl like you yeah yeah  post adam levine yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah yeah yeah yeah yeah yeah yeah i need a girl like you   adam levine i spent last night on the last flight to you took a whole day up tryna get way up ooh we spent the daylight tryna make things right between us  refrain adam levine but now it's all good babe roll that backwood babe and play me close   adam levine 'cause girls like you run 'round with guys like me till sundown when i come through i need a girl like you yeah yeah girls like you love fun and yeah me too what i want when i come through i need a girl like you yeah yeah  post adam levine yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah i need a girl like you yeah yeah i need a girl like you   adam levine maybe it's six fortyfive maybe i'm barely alive maybe you've taken my shit for the last time yeah maybe i know that i'm drunk maybe i know you're the one maybe i'm thinking it's better if you drive  tag adam levine 'cause girls like you run 'round with guys like me till sundown when i come through i need a girl like you yeah yeah   cardi b not too long ago i was dancing for dollars eeoow know it's really real if i let you meet my mama eeoow you don't want a girl like me i'm too crazy but every other girl you meet is fugazi okurrrt i'm sure them other girls were nice enough but you need someone to spice it up so who you gonna call bardi cardi come and rev it up like a harley harley why is the best fruit always forbidden i'm coming to you now doin' 0 over the limit the red light red light stop stop skrrt i don't play when it comes to my heart let's get it though i don't really want a white horse and a carriage i'm thinkin' more of white porsches and karats i need you right here 'cause every time you call i play with this kitty like you play wit' your  ah   adam levine 'cause girls like you run 'round with guys like me till sun down when i come through i need a girl like you yeah yeah girls like you love fun and yeah me too what i want when i come through i need a girl like you yeah yeah  post adam levine yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah yeah yeah yeah yeah yeah yeah i need a girl like you	2
105	oh hey oh oh hey oh oh oh hey uh oh uh oh   adam levine wasted wasted and the more i drink the more i think about you oh no no i can't take it baby every place i go reminds me of you  pre adam levine do you think of me of what we used to be is it better now that i'm not around my friends are actin' strange they don't bring up your name are you happy now are you happy now   adam levine i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you no i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you oh i don't wanna know the way i used to love you oh   adam levine and every time i go out yeah i hear it from this one i hear it from that one that you got someone new yeah i see but don't believe it even in my head you're still in my bed maybe i'm just a fool  pre adam levine do you think of me of what we used to be is it better now that i'm not around my friends are actin' strange they don't bring up your name are you happy now are you happy now   adam levine i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you no i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you oh i don't wanna know the way i used to love you oh   kendrick lamar no more please stop no more hashtag boo'd up screenshots no more tryin' make me jealous on your birthday you know just how i made you better on your birthday oh do he do you like this do he woo you like this do he lay it down for you touch your poona like this matter fact never mind we'll let the past be may be his right now but your body's still me woah   adam levine i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you no i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you oh i don't wanna know i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you oh i don't wanna know	2
106	adam levine oh yeah oh yeah   adam levine so scared of breaking it that you won't let it bend and i wrote two hundred letters i will never send sometimes these cuts are so much deeper than they seem you'd rather cover up i'd rather let them bleed so let me be and i'll set you free oh yeah   adam levine i am in misery there ain't nobody who can comfort me oh yeah why won't you answer me the silence is slowly killing me oh yeah  post  background girl you really got me bad you really got me bad now i'm gonna get you back i'm gonna get you back   adam levine your salty skin and how it mixes in with mine the way it feels to be completely intertwined not that i didn't care it's that i didn't know it's not what i didn't feel it's what i didn't show so let me be and i'll set you free   adam levine i am in misery there ain't nobody who can comfort me oh yeah why won't you answer me the silence is slowly killing me oh yeah  post background girl you really got me bad you really got me bad now i'm gonna get you back i'm gonna get you back yeah   adam levine you say your faith is shaken and you may be mistaken you keep me wide awake and waiting for the sun i'm desperate and confused so far away from you i'm getting there i don't care where i have to roam why do you do what you do to me yeah why won't you answer me answer me yeah why do you do what you do to me yeah why won't you answer me answer me yeah   adam levine i am in misery there ain't nobody who can comfort me oh yeah why won't you answer me the silence is slowly killing me oh yeah  post background girl you really got me bad you really got me bad now i'm gonna get you back i'm gonna get you back   background girl you really got me bad you really got me bad now i'm gonna get you back i'm gonna get you back girl you really got me bad you really got me bad now i'm gonna get you back i'm gonna get you back girl you really got me bad you really got me bad now i'm gonna get you back i'm gonna get you back	2
107	spent 4 hours i need more hours with you you spent the weekend getting even ooh we spent the late nights making things right between us  refrain but now it's all good babe roll that backwood babe and play me close   'cause girls like you run 'round with guys like me till sundown when i come through i need a girl like you yeah yeah girls like you love fun and yeah me too what i want when i come through i need a girl like you yeah yeah  post yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah yeah yeah yeah yeah yeah yeah i need a girl like you   i spent last night on the last flight to you took a whole day up tryna get way up ooh we spent the daylight tryna make things right between us  refrain but now it's all good babe roll that backwood babe and play me close   'cause girls like you run 'round with guys like me till sundown when i come through i need a girl like you yeah yeah girls like you love fun and yeah me too what i want when i come through i need a girl like you yeah yeah  post yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah i need a girl like you yeah yeah i need a girl like you   maybe it's six fortyfive maybe i'm barely alive maybe you've taken my shit for the last time yeah maybe i know that i'm drunk maybe i know you're the one maybe i'm thinking it's better if you drive   'cause girls like you run 'round with guys like me till sundown when i come through i need a girl like you yeah yeah come on   millie bobby brown not too long ago i was dancing for dollars know it's really real if i let you meet my mama you don't want a girl like me i'm too crazy but every other girl you meet is fugazi i'm sure them other girls were nice enough but you need someone to spice it up so who you gonna call millie millie come and rev it up like a harley harley why is the best fruit always forbidden i'm coming to you now doing 0 over the limit the red light red light stop stop i don't play when it comes to my heart let's get it though i don't really want a white horse and a carriage i'm thinkin' more a white porsches and carats i need you right here 'cause every time you call i play with this kitty like you play wit' your    'cause girls like you run 'round with guys like me till sundown when i come through i need a girl like you yeah yeah girls like you love fun and yeah me too what i want when i come through i need a girl like you yeah yeah  post adam levine yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah yeah yeah yeah yeah yeah yeah i need a girl like you   forever young i wanna be forever young forever young i wanna be forever young	2
108	when i wake up in the morning love and the sunlight hurts my eyes and something without warning love bears heavy on my mind  then i look at you and the world's alright with me just one look at you and i know it's gonna be a lovely day lovely day lovely day lovely day  when the day that lies ahead of me seems impossible to face when someone else instead of me always seems to know the way  then i look at you and the world's alright with me just one look at you and i know it's gonna be a lovely day  when the day that lies ahead of me seems impossible to face when someone else instead of me always seems to know the way  then i look at you and the world's alright with me just one look at you and i know it's gonna be a lovely day	2
109	you have been gone for so long don't know if you're ever coming back all i know is if you ever come around again  pre baby it's so cold where you are another chilly winter in new york cold where you are another chilly winter in new york   i get so hungry but what i got is not enough don't got any money no fancy car and no sexy scars but i i do have something that you want and i'll love you till i crumble to the ground   you have been gone for so long don't know if you're ever coming back all i know is if you ever come around again  pre baby it's so cold where you are another chilly winter in new york cold where you are another chilly winter in new york   you have been gone for so long don't know if you're ever coming back all i know is if you ever come around again   baby it's so cold where you are another chilly winter in new york cold where you are another chilly winter in new york	2
110	i was so high i did not recognize the fire burning in her eyes the chaos that controlled my mind whispered goodbye as she got on a plane never to return again but always in my heart   this love has taken its toll on me she said goodbye too many times before and her heart is breaking in front of me i have no choice 'cause i won't say goodbye anymore whoa whoa whoa   i tried my best to feed her appetite keep her coming every night so hard to keep her satisfied keep playing love like it was just a game pretending to feel the same then turn around and leave again   this love has taken its toll on me she said goodbye too many times before and my heart is breaking in front of me i have no choice i won't say goodbye anymore    this love has taken its toll on me she said goodbye too many times before and my heart is breaking in front of me i have no choice cause i won't say goodbye anymore this love has taken its toll on me she said goodbye too many times before and my heart is breakin' in front of me she said goodbye too many times before   until fade oh yeah yeah yeah oh oh oh hey yeah oh oh oh	2
111	adam levine i don't wanna know know know know whos taking you home home home home and loving you so so so so the way i used to love you no i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you oh i don't wanna know   adam levine wasted wasted and the more i drink the more i think about you oh no no i can't take it baby every place i go reminds me of you  pre adam levine do you think of me of what we used to be is it better now that i'm not around my friends are actin' strange they don't bring up your name are you happy now are you happy now   adam levine i don't wanna know i don't wanna know i don't wanna know   adam levine and every time i go out yeah i hear it from this one i hear it from that one that you got someone new yeah i see but don't believe it even in my head you're still in my bed maybe i'm just a fool  pre adam levine do you think of me of what we used to be is it better now that i'm not around my friends are actin' strange they don't bring up your name are you happy now are you happy now   adam levine i don't wanna know i don't wanna know i don't wanna know   adam levine wasted wasted and the more i drink the more i think about you oh no no i can't take it do you think that i should just go on without ya   adam levine i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you no i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you oh i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you no i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you oh  i don't wanna know i don't wanna know i don't wanna know   adam levine i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you oh i don't wanna know know know know who's taking you home home home home and loving you so so so so the way i used to love you oh i don't wanna know	2
112	yeah   sunday morning rain is falling steal some covers share some skin clouds are shrouding us in moments unforgettable you twist to fit the mold that i am in  refrain but things just get so crazy living life gets hard to do life gets hard and i would gladly hit the road get up and go if i knew that someday it would lead me back to you that someday it would lead me back to you someday   that may that may be all i need all i need in darkness she is all i see all i see come and rest your bones with me driving slow on sunday morning and i never want to leave   fingers trace your every outline yeah yeah paint a picture with my hands oh whoa back and forth we sway like branches in a storm change the weather still together when it ends   that may be all i need all i need in darkness she is all i see come and rest your bones with me driving slow on sunday morning and i never want to leave yeah  refrain oh yeah but things just get so crazy living life gets hard to do life gets hard sunday morning rain is falling and i'm calling out to you singing someday it'll bring me back to you oh yeah oh yeah find a way to bring myself back home to you   and you may not know that may be all i need all i need in darkness she is all i see you are all i see come and rest your bones with me driving slow on sunday morning driving slow ooh yeah yeah   it's a flower in your hair i'm a flower in your hair ooh yeah yeah	2
113	beauty queen of only eighteen she had some trouble with herself he was always there to help her she always belonged to someone else i drove for miles and miles and wound up at your door i've had you so many times but somehow i want more   i don't mind spending every day out on your corner in the pouring rain look for the girl with the broken smile ask her if she wants to stay a while and she will be loved and she will be loved   tap on my window knock on my door i want to make you feel beautiful i know i tend to get so insecure doesn't matter anymore it's not always rainbows and butterflies it's compromise that moves us along my heart is full and my door's always open you come any time you want   i don't mind spending every day out on your corner in the pouring rain look for the girl with the broken smile ask her if she wants to stay a while and she will be loved and she will be loved and she will be loved and she will be loved	2
114	sunday morning rain is falling steal some covers share some skin clouds are shrouding us in moments unforgettable you twist to fit the mold that i am in  refrain but things just get so crazy living life gets hard to do and i would gladly hit the road get up and go if i knew that someday it would lead me back to you that someday it would lead me back to you   that may be all i need in darkness she is all i see come and rest your bones with me driving slow on sunday morning and i never want to leave   fingers trace your every outline yeah yeah yeah paint a picture with my hands back and forth we sway like branches in a storm change the weather still together when it ends   that may be all i need in darkness she is all i see come and rest your bones with me driving slow on sunday morning and i never want to leave   break   and you may not know that may be all i need in darkness she is all i see oh come and rest your bones with me driving slow driving slow all i need yeah yeah   it's a flower in your hair i'm a flower in your hair	2
115	adam levine i won't let anyone hurt you and i'll stop them if they try to nobody knows you like i do baby and i don't care where you run to because i'm gonna find you when the stars all align we can try again   adam levine is anybody out there whoa can anybody see whoa seems like everything is going crazy whoa you're exactly what i wanted whoa and exactly what i need whoa don't need nobody but my baby   adam levine so where did all your love go you play me like a  then you threw my broken heart away yeah i know that we can make it and i know that you can feel me so stop fooling around and just stay   adam levine is anybody out there whoa can anybody see whoa seems like everything is going crazy whoa you're exactly what i wanted whoa and exactly what i need whoa don't need nobody but my baby   pj morton it's taken such a long time to find what i've been looking for and now that you are all mine i never felt quite like this before still want more all you need in my mind because if so then you already know you're all that i want and you're all that i needed   adam levine is anybody out there whoa can anybody see whoa seems like everything is going crazy whoa you're exactly what i wanted whoa and exactly what i need whoa don't need nobody but my baby  is anybody out there whoa can anybody see whoa seems like everything is going crazy whoa you're exactly what i wanted whoa and exactly what i need whoa don't need nobody but my baby	2
116	adam levine baby i'm preying on you tonight hunt you down eat you alive just like animals animals like animalsmals maybe you think that you can hide i can smell your scent from miles just like animals animals like animalsmals baby i'm   adam levine so what you trying to do to me it's like we can't stop we're enemies but we get along when i'm inside you you're like a drug that's killing me i cut you out entirely but i get so high when i'm inside you  pre adam levine yeah you can start over you can run free you can find other fish in the sea you can pretend it's meant to be but you can't stay away from me i can still hear you making that sound taking me down rolling on the ground you can pretend that it was me but no oh   adam levine baby i'm preying on you tonight hunt you down eat you alive just like animals animals like animalsmals maybe you think that you can hide i can smell your scent from miles just like animals animals like animalsmals baby i'm   adam levine so if i run it's not enough you're still in my head forever stuck so you can do what you wanna do i love your lies i'll eat 'em up but don't deny the animal that comes alive when i'm inside you  pre adam levine yeah you can start over you can run free you can find other fish in the sea you can pretend it's meant to be but you can't stay away from me i can still hear you making that sound taking me down rolling on the ground you can pretend that it was me but no oh   adam levine baby i'm preying on you tonight hunt you down eat you alive just like animals animals like animalsmals maybe you think that you can hide i can smell your scent from miles just like animals animals like animalsmals baby i'm   adam levine don't tell no lies lie lie lie you can't denynynyny the beast inside sisiside yeah yeah yeah no girl don't lie lie lie lie you can't denynynyny the beast inside sisiside yeah yeah yeah   big boi i am one of a kind like a white lion drop down fangs in the night time we can do things until the sun rises she got that sunshine i'm talkin' 'bout good good and when she expose her super moon i'ma give her that good wood astronaut plant a pole with a flag on it best she ever had and clearly all she ever wanted homie youcouldneverbethis another steviewonderyouwillneverseethiseither i run my fingers over that cleavage like i'm reading braille she's the leading lady in every one of my freaky tales loyale and royale she earned her crown and throne ride or die to the fullest a house is not a home when she's gone   adam levine baby i'm preying on you tonight hunt you down eat you alive just like animals animals like animalsmals maybe you think that you can hide i can smell your scent from miles just like animals animals like animalsmals baby i'm	2
117	adam levine spent 4 hours i need more hours with you you spent the weekend getting even ooh we spent the late nights making things right between us  refrain adam levine but now it's all good babe roll that backwood babe and play me close   adam levine 'cause girls like you run 'round with guys like me till sundown when i come through i need a girl like you yeah yeah girls like you love fun and yeah me too what i want when i come through i need a girl like you yeah yeah  post adam levine yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah yeah yeah yeah yeah yeah yeah i need a girl like you   adam levine i spent last night on the last flight to you took a whole day up tryna get way up ooh we spent the daylight tryna make things right between us  refrain adam levine but now it's all good babe roll that backwood babe and play me close   adam levine 'cause girls like you run 'round with guys like me till sundown when i come through i need a girl like you yeah yeah girls like you love fun and yeah me too what i want when i come through i need a girl like you yeah yeah  post adam levine yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah i need a girl like you yeah yeah i need a girl like you   adam levine maybe it's six fortyfive maybe i'm barely alive maybe you've taken my shit for the last time yeah maybe i know that i'm drunk maybe i know you're the one maybe i'm thinking it's better if you drive  tag adam levine 'cause girls like you run 'round with guys like me till sundown when i come through i need a girl like you yeah yeah   cardi b not too long ago i was dancing for dollars eeoow know it's really real if i let you meet my mama eeoow you don't want a girl like me i'm too crazy but every other girl you meet is fugazi okurrrt i'm sure them other girls were nice enough but you need someone to spice it up so who you gonna call bardi cardi come and rev it up like a harley harley why is the best fruit always forbidden i'm coming to you now doin' 0 over the limit the red light red light stop stop skrrt i don't play when it comes to my heart let's get it though i don't really want a white horse and a carriage i'm thinkin' more of white porsches and karats i need you right here 'cause every time you call i play with this kitty like you play wit' your  ah   adam levine 'cause girls like you run 'round with guys like me till sun down when i come through i need a girl like you yeah yeah girls like you love fun and yeah me too what i want when i come through i need a girl like you yeah yeah  post adam levine yeah yeah yeah yeah yeah yeah i need a girl like you yeah yeah yeah yeah yeah yeah yeah yeah i need a girl like you	2
118	one two one two three   you push me i don't have the strength to resist or control you to take me down take me down you hurt me but do i deserve this you make me so nervous calm me down calm me down   wake you up in the middle of the night to say i will never walk away again i'm never gonna leave this bed oh   so come here and never leave this place perfection of your face slows me down slows me down so fall down i need you to trust me go easy don't rush me help me out why don't you help me out   wake you up in the middle of the night to say i will never walk away again i'm never gonna leave this bed oh   so you say go it isn't working and i say no it isn't perfect so i stay instead i'm never gonna leave this bed   take it take it all take all that i have i'd give it all away just to get you back and fake it fake it all take what i can get knockin' so loud can you hear me yet try to stay awake but you can't forget   wake you up in the middle of the night to say i will never walk away again i'm never gonna leave this bed oh   so you say go it isn't working and i say no it isn't perfect so i stay instead i'm never gonna leave this bed oh   take it take it all take all that i have take it take it all take all that i have	2
119	living easy lovin' free season ticket on a one  way ride asking nothing leave me be taking everything in my stride don't need reason don't need rhyme ain't nothing i would rather do going down party time my friends are gonna be there too  i'm on the highway to hell highway to hell i'm on the highway to hell highway to hell  no stop signs speedin' limit nobody's gonna slow me down like a wheel gonna spin it nobody's gonna mess me 'round hey satan paid my dues playin' in a rockin' band hey mama look at me i'm on my way to the promise land  i'm on the highway to hell highway to hell i'm on the highway to hell highway to hell  dont stop me  i'm on the highway to hell i'm on the highway to hell i'm on the highway to hell i'm on the highway to hell  and i'm goin downall the way i'm on the highway to hell	2
120	if i be so inclined to climb up beside you would you tell me that the time just isn't right and if i ever find the key you hide so well will you tell me that i can spend the night    leaving your smell on my coat leaving your taste on my shoulder i still fail to understand what it is about this woman   if i could bottle up the chills that you give me i would keep them in a jar next to my bed and if i should ever draw a picture of a woman it is you that would come flowing from my pen    leaving your clothes on the floor making me walk out the door and i still fail to understand what it is about this woman   helplessly melting as i stand next to the sun as she burns me i am screaming out for more drink every drop of liquid heat that i've become pop me open spill me out onto the floor    leaving your smell on my coat leaving your taste on my shoulder i still fail to understand fail to understand leaving your smell on my coat leaving your taste on my shoulder i still fail to understand what it is about this woman	2
121	where you are seems to be as far as an eternity outstretched arms open hearts and if it never ends then when do we start  pre i'll never leave you behind or treat you unkind i know you understand and with a tear in my eye give me the sweetest goodbye that i ever did receive   pushing forward and arching back bring me closer to heart attack say goodbye and just fly away when you come back i have some things to say how does it feel to know you never have to be alone when you get home   dream away everyday try so hard to disregard the rhythm of the rain that drops and coincides with the beating of my heart  pre i'll never leave you behind or treat you unkind i know you understand yeah oh oh and with a tear in my eye give me the sweetest goodbye that i ever ever ever did receive   how does it feel to know you never have to be alone when you get home there must be someplace here that only you and i could go so i can show you how i feel   how does it feel to know you never have to be alone when you get home there must be someplace here that only you and i could go so i can show you how i feel feel feel feel	2
